z,dndz
0.01,0.002124159735514531
0.02,0.00813939039129882
0.03,0.017566956509704048
0.04,0.029982040076502087
0.05,0.045002327859804084
0.060000000000000005,0.06228174788763383
0.06999999999999999,0.08150608314337801
0.08,0.10238957067500878
0.09,0.12467211396699782
0.09999999999999999,0.14811691871328236
0.11,0.1725084420251639
0.12,0.1976505854321401
0.13,0.22336508452406614
0.14,0.24949006160910128
0.15000000000000002,0.2758787163940622
0.16,0.3023981354744871
0.17,0.32892820545067036
0.18000000000000002,0.35536061739031727
0.19,0.38159795251350437
0.2,0.40755284061504377
0.21000000000000002,0.4331471840139596
0.22,0.4583114408298427
0.23,0.4829839621998795
0.24000000000000002,0.5071103787162315
0.25,0.530643031915428
0.26,0.5535404471144213
0.27,0.5757668442804285
0.28,0.5972916839575401
0.29000000000000004,0.6180892455629282
0.3,0.6381382356175449
0.31,0.6574214236969224
0.32,0.6759253040821291
0.33,0.6936397812632354
0.34,0.7105578776010427
0.35000000000000003,0.7266754615900792
0.36000000000000004,0.7419909952891341
0.37,0.7565052995967582
0.38,0.7702213361497254
0.39,0.7831440047137331
0.4,0.7952799550186812
0.41000000000000003,0.8066374120666995
0.42000000000000004,0.8172260140104335
0.43,0.8270566617626678
0.44,0.836141379556787
0.45,0.8444931857312874
0.46,0.8521259730611132
0.47000000000000003,0.8590543980043278
0.48000000000000004,0.8652937782749128
0.49,0.8708599981916424
0.5,0.8757694212892804
0.51,0.8800388097120115
0.52,0.8836852499403192
0.53,0.8867260844315978
0.54,0.8891788487818766
0.55,0.8910612140412447
0.56,0.8923909338390674
0.5700000000000001,0.8931857959970351
0.5800000000000001,0.8934635783285269
0.59,0.8932420083419228
0.6,0.8925387265833389
0.61,0.891371253370981
0.62,0.8897569586889471
0.63,0.8877130350229241
0.64,0.8852564729339294
0.65,0.8824040391790783
0.66,0.8791722572003707
0.67,0.8755773898137723
0.68,0.871635423941412
0.6900000000000001,0.8673620572396418
0.7000000000000001,0.8627726864849846
0.7100000000000001,0.8578823975887259
0.72,0.8527059571190874
0.73,0.8472578052175982
0.74,0.8415520498034937
0.75,0.8356024619667438
0.76,0.8294224724566759
0.77,0.823025169179114
0.78,0.8164232956205881
0.79,0.8096292501234121
0.8,0.8026550859403988
0.81,0.7955125120026169
0.8200000000000001,0.7882128943379623
0.8300000000000001,0.7807672580824369
0.8400000000000001,0.7731862900298494
0.85,0.7654803416693158
0.86,0.7576594326633024
0.87,0.7497332547221677
0.88,0.7417111758341651
0.89,0.7336022448126718
0.9,0.7254151961250656
0.91,0.7171584549701653
0.92,0.708840142573463
0.93,0.7004680816715901
0.9400000000000001,0.6920498021595047
0.9500000000000001,0.6835925468758093
0.9600000000000001,0.6751032775034446
0.97,0.6665886805646712
0.98,0.6580551734908765
0.99,0.649508910749207
1.0,0.6409557900094534
1.01,0.6324014583359125
1.02,0.6238513183901842
1.03,0.6153105346320094
1.04,0.6067840395063466
1.05,0.5982765396058695
1.06,0.5897925217990383
1.07,0.5813362593147622
1.08,0.5729118177755037
1.09,0.5645230611714389
1.1,0.5561736577690239
1.11,0.5478670859479672
1.12,0.5396066399612541
1.1300000000000001,0.531395435613444
1.1400000000000001,0.5232364158530018
1.1500000000000001,0.5151323562749478
1.1600000000000001,0.5070858705305625
1.17,0.4990994156413348
1.18,0.49117529721474257
1.19,0.48331567455983476
1.2,0.47552256570093476
1.21,0.4677978522881074
1.22,0.4601432844033358
1.23,0.4525604852616259
1.24,0.44505095580651743
1.25,0.43761607919971296
1.26,0.43025712520475917
1.27,0.42297525446490136
1.28,0.41577152267543543
1.29,0.4086468846510236
1.3,0.40160219828861515
1.31,0.3946382284267435
1.32,0.38775565060209166
1.33,0.38095505470434693
1.34,0.3742369485304546
1.35,0.36760176123948096
1.36,0.3610498467093854
1.37,0.35458148679705886
1.3800000000000001,0.34819689450306734
1.3900000000000001,0.34189621704259315
1.4000000000000001,0.3356795388241104
1.4100000000000001,0.32954688433738394
1.42,0.32349822095241954
1.43,0.3175334616310075
1.44,0.31165246755255943
1.45,0.3058550506559213
1.46,0.30014097609889684
1.47,0.2945099646372059
1.48,0.2889616949246156
1.49,0.28349580573599276
1.5,0.27811189811501774
1.51,0.27280953744830444
1.52,0.26758825546766435
1.53,0.2624475521822421
1.54,0.257386897742245
1.55,0.25240573423597407
1.56,0.24750347742184392
1.57,0.24267951839708019
1.58,0.23793322520474092
1.59,0.23326394438071144
1.6,0.2286710024422891
1.61,0.22415370731995407
1.62,0.21971134973390488
1.6300000000000001,0.21534320451690717
1.6400000000000001,0.21104853188498382
1.6500000000000001,0.20682657865744838
1.6600000000000001,0.2026765794277547
1.6700000000000002,0.1985977576866172
1.68,0.19458932689881864
1.69,0.1906504915351044
1.7,0.18678044806052987
1.71,0.18297838588060084
1.72,0.17924348824651917
1.73,0.17557493312081943
1.74,0.1719718940046506
1.75,0.16843354072793432
1.76,0.1649590402035978
1.77,0.16154755714705563
1.78,0.15819825476208513
1.79,0.15491029539421472
1.8,0.15168284115271286
1.81,0.14851505450224525
1.82,0.14540609882523314
1.83,0.1423551389559261
1.84,0.13936134168717276
1.85,0.1364238762508476
1.86,0.13354191477286873
1.87,0.13071463270371098
1.8800000000000001,0.12794120922530278
1.8900000000000001,0.12522082763516196
1.9000000000000001,0.12255267570860684
1.9100000000000001,0.11993594603985554
1.9200000000000002,0.11736983636279984
1.93,0.11485354985222143
1.94,0.11238629540619369
1.95,0.10996728791038995
1.96,0.10759574848500147
1.97,0.1052709047149405
1.98,0.10299199086399181
1.99,0.10075824807355005
2.0,0.09856892454656123
2.01,0.09642327571727044
2.02,0.09432056440735691
2.03,0.09226006096901916
2.04,0.09024104341555554
2.05,0.08826279753996924
2.0599999999999996,0.08632461702210661
2.07,0.08442580352482583
2.0799999999999996,0.08256566677967059
2.09,0.08074352466251418
2.0999999999999996,0.07895870325961907
2.11,0.07721053692454348
2.1199999999999997,0.0754983683263147
2.13,0.07382154848926842
2.1399999999999997,0.07217943682494729
2.15,0.07057140115643092
2.1599999999999997,0.06899681773546253
2.17,0.06745507125272082
2.1799999999999997,0.06594555484157509
2.19,0.06446767007564896
2.1999999999999997,0.06302082696050691
2.21,0.061604443919764634
2.2199999999999998,0.060217947775917886
2.23,0.05886077372616583
2.2399999999999998,0.0575323653135045
2.25,0.05623217439334617
2.26,0.05495966109591764
2.27,0.05371429378467819
2.28,0.05249554901098795
2.29,0.05130291146525091
2.3,0.0501358739247459
2.31,0.04899393719835136
2.32,0.0478766100683632
2.3299999999999996,0.04678340922959293
2.34,0.04571385922593172
2.3499999999999996,0.04466749238455242
2.36,0.04364384874791861
2.3699999999999997,0.04264247600376263
2.38,0.04166292941318441
2.3899999999999997,0.040704771737021646
2.4,0.039767573160630794
2.4099999999999997,0.038850911217215234
2.42,0.037954370709831105
2.4299999999999997,0.0370775436321931
2.44,0.03622002908840098
2.4499999999999997,0.035381433211698225
2.46,0.03456136908237297
2.4699999999999998,0.033759456644903235
2.48,0.03297532262444555
2.4899999999999998,0.03220860044276231
2.5,0.03145893013367509
2.51,0.030725958258132527
2.52,0.030009337818971145
2.53,0.029308728175449057
2.54,0.028623794957624616
2.55,0.027954209980650804
2.56,0.027299651159051603
2.57,0.026659802421043488
2.5799999999999996,0.026034353622961384
2.59,0.02542300046384674
2.5999999999999996,0.024825444400250335
2.61,0.024241392561301027
2.6199999999999997,0.0236705576640885
2.63,0.02311265792940419
2.6399999999999997,0.022567416997885
2.65,0.022034563846597396
2.6599999999999997,0.02151383270610199
2.67,0.021004962978032286
2.6799999999999997,0.02050769915322165
2.69,0.020021790730409706
2.6999999999999997,0.019546992135556662
2.71,0.019083062641793117
2.7199999999999998,0.01862976629003056
2.73,0.018186871810255623
2.7399999999999998,0.01775415254353085
2.75,0.017331386364720498
2.76,0.01691835560596156
2.77,0.01651484698089583
2.78,0.01612065150967905
2.79,0.015735564444781514
2.8,0.015359385197592649
2.81,0.014991917265841216
2.82,0.014632968161842112
2.8299999999999996,0.014282349341577965
2.84,0.013939876134624964
2.8499999999999996,0.01360536767492898
2.86,0.013278646832438824
2.8699999999999997,0.012959540145601342
2.88,0.012647877754722982
2.8899999999999997,0.012343493336201052
2.9,0.01204622403762727
2.9099999999999997,0.011755910413765698
2.92,0.011472396363405498
2.9299999999999997,0.011195529067089824
2.94,0.010925158925719665
2.9499999999999997,0.010661139500032403
2.96,0.010403327450953128
2.9699999999999998,0.010151582480816886
2.98,0.009905767275459235
2.9899999999999998,0.009665747447171932
3.0,0.009431391478519997
3.01,0.009202570667016784
3.02,0.00897915907065155
3.03,0.008761033454265797
3.04,0.008548073236772306
