z,dndz
0.01,0.0041006710493919915
0.02,0.01457831412696291
0.03,0.029691618495856015
0.04,0.048275361251927405
0.05,0.06946680760309204
0.060000000000000005,0.09259893093479785
0.06999999999999999,0.11714305022636766
0.08,0.14267344691034292
0.09,0.16884367825382637
0.09999999999999999,0.1953698291447215
0.11,0.22201819554115165
0.12,0.24859595508205348
0.13,0.2749439355482959
0.14,0.3009309050301608
0.15000000000000002,0.3264489950931309
0.16,0.35140998587887246
0.17,0.3757422588559855
0.18000000000000002,0.3993882747029805
0.19,0.42230246969041735
0.2,0.44444948940228124
0.21000000000000002,0.4658026970965816
0.22,0.4863429076271061
0.23,0.5060573080621832
0.24000000000000002,0.5249385339045712
0.25,0.5429838758004463
0.26,0.5601945962878973
0.27,0.5765753398059517
0.28,0.5921336221022533
0.29000000000000004,0.6068793875157155
0.3,0.6208246244994229
0.31,0.6339830312861173
0.32,0.646369724857605
0.33,0.6580009874170443
0.34,0.6688940454230806
0.35000000000000003,0.679066876961327
0.36000000000000004,0.6885380438286552
0.37,0.6973265452103748
0.38,0.7054516902566093
0.39,0.7129329872256613
0.4,0.7197900471698332
0.41000000000000003,0.7260425004019854
0.42000000000000004,0.7317099242063442
0.43,0.7368117804506794
0.44,0.7413673619238776
0.45,0.7453957463672273
0.46,0.7489157572927883
0.47000000000000003,0.7519459307908501
0.48000000000000004,0.7545044876230951
0.49,0.7566093099806307
0.5,0.7582779223582496
0.51,0.7595274760595184
0.52,0.7603747369027991
0.53,0.7608360757471296
0.54,0.7609274614998572
0.55,0.7606644563058241
0.56,0.7600622126514023
0.5700000000000001,0.7591354721462721
0.5800000000000001,0.7578985657720769
0.59,0.7563654154103343
0.6,0.7545495364826313
0.61,0.7524640415544662
0.62,0.7501216447704238
0.63,0.7475346670028965
0.64,0.7447150416094936
0.65,0.7416743207058533
0.66,0.7384236818708423
0.67,0.734973935210353
0.68,0.7313355307141169
0.6900000000000001,0.7275185658473081
0.7000000000000001,0.723532793325283
0.7100000000000001,0.7193876290256931
0.72,0.7150921599974716
0.73,0.7106551525309079
0.74,0.7060850602572603
0.75,0.7013900322501345
0.76,0.6965779211042445
0.77,0.6916562909702301
0.78,0.6866324255268973
0.79,0.6815133358747181
0.8,0.6763057683365915
0.81,0.671016212153828
0.8200000000000001,0.6656509070670767
0.8300000000000001,0.6602158507734743
0.8400000000000001,0.6547168062526958
0.85,0.6491593089558472
0.86,0.6435486738522394
0.87,0.63789000233011
0.88,0.6321881889482024
0.89,0.6264479280359544
0.9,0.6206737201407061
0.91,0.6148698783209813
0.92,0.6090405342854471
0.93,0.6031896443776367
0.9400000000000001,0.5973209954069498
0.9500000000000001,0.5914382103268296
0.9600000000000001,0.5855447537613331
0.97,0.5796439373816111
0.98,0.5737389251340512
0.99,0.5678327383220665
1.0,0.5619282605436839
1.01,0.5560282424872506
1.02,0.5501353065877096
1.03,0.5442519515460006
1.04,0.5383805567142386
1.05,0.5325233863493889
1.06,0.5266825937382172
1.07,0.5208602251963378
